timestamp,open,high,low,close,volume,open_interest
2025-11-20 00:00:00,3039.5,3063.4,3007.2,3039.2,86530.3731,844160.1588
2025-11-20 04:00:00,3039.2,3045.3,2993.5,3023.3,72273.893,844160.1588
2025-11-20 08:00:00,3023.3,3047.0,2952.8,2954.7,148420.8724,844160.1588
2025-11-20 12:00:00,2954.7,2960.2,2780.1,2847.8,532165.6619,844160.1588
2025-11-20 16:00:00,2847.8,2905.7,2820.0,2834.5,171279.7603,844160.1588
2025-11-20 20:00:00,2834.4,2887.4,2772.9,2809.5,162337.9765,844160.1588
2025-11-21 00:00:00,2809.5,2833.2,2643.7,2719.2,197204.2852,844160.1588
2025-11-21 04:00:00,2719.2,2752.8,2662.5,2688.3,151474.8053,844160.1588
2025-11-21 08:00:00,2688.4,2779.4,2621.4,2703.5,309117.4037,844160.1588
2025-11-21 12:00:00,2703.8,2805.4,2674.3,2750.9,215581.6614,844160.1588
2025-11-21 16:00:00,2750.7,2775.2,2707.6,2764.7,120881.9385,844160.1588
2025-11-21 20:00:00,2764.7,2783.1,2738.0,2751.0,38905.5763,844160.1588
2025-11-22 00:00:00,2751.1,2769.0,2725.2,2755.1,40695.8875,844160.1588
2025-11-22 04:00:00,2755.1,2755.2,2703.7,2734.0,48146.0737,844160.1588
2025-11-22 08:00:00,2733.8,2753.1,2710.6,2738.0,67782.9312,844160.1588
2025-11-22 12:00:00,2738.1,2758.4,2734.5,2749.1,33976.3361,844160.1588
2025-11-22 16:00:00,2749.1,2798.0,2732.3,2769.0,59848.553,844160.1588
2025-11-22 20:00:00,2769.1,2832.7,2767.0,2823.9,71962.9094,844160.1588
2025-11-23 00:00:00,2823.9,2851.6,2776.5,2792.6,77760.4914,844160.1588
2025-11-23 04:00:00,2792.4,2822.4,2792.2,2814.7,42657.7057,844160.1588
2025-11-23 08:00:00,2814.7,2857.6,2809.3,2835.8,87839.6398,844160.1588
2025-11-23 12:00:00,2835.7,2845.9,2785.1,2821.6,108431.5898,844160.1588
2025-11-23 16:00:00,2821.6,2843.3,2793.2,2800.6,101322.1657,844160.1588
2025-11-23 20:00:00,2800.6,2864.9,2761.6,2855.2,184480.6185,844160.1588
2025-11-24 00:00:00,2855.3,2884.3,2801.5,2828.9,117726.6626,844160.1588
2025-11-24 04:00:00,2828.7,2841.2,2786.6,2802.2,65154.0419,844160.1588
2025-11-24 08:00:00,2802.2,2859.0,2784.0,2845.5,166652.8732,844160.1588
2025-11-24 12:00:00,2845.3,2977.8,2841.7,2957.9,281487.2592,844160.1588
2025-11-24 16:00:00,2958.2,2983.9,2947.7,2952.5,134247.1679,844160.1588
2025-11-24 20:00:00,2952.5,2952.6,2904.0,2911.6,63827.8856,844160.1588
2025-11-25 00:00:00,2911.5,2942.5,2901.6,2901.8,58044.4419,844160.1588
2025-11-25 04:00:00,2901.8,2908.0,2865.0,2890.3,43333.9884,844160.1588
2025-11-25 08:00:00,2890.5,2934.0,2855.7,2895.0,184827.8834,844160.1588
2025-11-25 12:00:00,2895.1,2957.4,2870.2,2922.2,246790.2935,844160.1588
2025-11-25 16:00:00,2922.3,2979.5,2906.1,2959.0,144149.5911,844160.1588
2025-11-25 20:00:00,2958.9,2984.8,2921.7,2926.5,109113.0239,844160.1588
2025-11-26 00:00:00,2926.6,2954.0,2920.0,2943.6,42160.6251,844160.1588
2025-11-26 04:00:00,2943.7,2948.3,2901.5,2913.3,33619.8401,844160.1588
2025-11-26 08:00:00,2913.3,2947.3,2888.0,2927.5,116700.7355,844160.1588
2025-11-26 12:00:00,2927.3,3043.2,2925.6,3031.0,219896.957,844160.1588
2025-11-26 16:00:00,3031.0,3034.9,3006.8,3025.8,91764.7828,844160.1588
2025-11-26 20:00:00,3025.6,3070.6,3005.7,3032.4,89816.4761,844160.1588
2025-11-27 00:00:00,3032.5,3053.6,3016.4,3033.0,56795.5301,844160.1588
2025-11-27 04:00:00,3033.0,3044.2,3016.6,3027.2,36801.5946,844160.1588
2025-11-27 08:00:00,3027.2,3029.1,2985.1,3010.0,59072.9883,844160.1588
2025-11-27 12:00:00,3010.0,3038.6,3003.5,3030.8,30937.2098,844160.1588
2025-11-27 16:00:00,3030.8,3042.8,3002.6,3013.9,40210.4019,844160.1588
2025-11-27 20:00:00,3013.9,3022.2,2992.4,3007.1,36674.7573,844160.1588
2025-11-28 00:00:00,3007.2,3028.1,2999.2,3000.6,32432.784,844160.1588
2025-11-28 04:00:00,3000.6,3075.0,3000.4,3032.7,61127.7239,844160.1588
2025-11-28 08:00:00,3032.7,3096.9,3024.4,3072.0,92826.8337,844160.1588
2025-11-28 12:00:00,3072.0,3072.7,3010.0,3048.6,75130.8413,844160.1588
2025-11-28 16:00:00,3048.7,3057.2,3019.7,3030.0,35254.8192,844160.1588
2025-11-28 20:00:00,3030.1,3051.2,3016.0,3021.1,24038.1616,844160.1588
2025-11-29 00:00:00,3021.1,3043.8,2983.5,3002.6,50048.188,844160.1588
2025-11-29 04:00:00,3002.6,3009.6,2984.0,2998.6,27987.7608,844160.1588
2025-11-29 08:00:00,2998.7,3013.3,2985.0,3006.3,49367.1976,844160.1588
2025-11-29 12:00:00,3006.4,3010.2,2961.2,2987.5,67023.7499,844160.1588
2025-11-29 16:00:00,2987.5,2998.0,2981.5,2987.9,12818.7746,844160.1588
2025-11-29 20:00:00,2987.9,3011.3,2974.9,3000.7,37453.6516,844160.1588
2025-11-30 00:00:00,3000.7,3007.9,2984.4,3003.8,12080.4854,844160.1588
2025-11-30 04:00:00,3003.9,3018.7,2998.2,3001.9,25745.2209,844160.1588
2025-11-30 08:00:00,3002.1,3052.0,2998.9,3027.5,37334.4702,844160.1588
2025-11-30 12:00:00,3027.5,3048.5,3027.4,3033.5,15666.019,844160.1588
2025-11-30 16:00:00,3033.5,3040.2,2988.6,2990.2,45305.7096,844160.1588
2025-11-30 20:00:00,2990.1,2998.1,2813.0,2824.7,240231.3259,844160.1588
2025-12-01 00:00:00,2824.7,2842.8,2805.9,2839.1,54152.6048,844160.1588
2025-12-01 04:00:00,2839.1,2851.7,2827.4,2837.0,21550.4969,844160.1588
2025-12-01 08:00:00,2837.1,2839.0,2718.2,2745.1,183088.875,844160.1588
2025-12-01 12:00:00,2745.1,2756.8,2719.9,2740.0,81856.5294,844160.1588
2025-12-01 16:00:00,2739.9,2817.9,2739.5,2797.5,103840.4923,844160.1588
2025-12-01 20:00:00,2797.6,2823.3,2782.9,2803.4,33838.4641,844160.1588
2025-12-02 00:00:00,2803.2,2815.2,2796.0,2804.8,20600.1371,844160.1588
2025-12-02 04:00:00,2804.7,2833.0,2781.0,2824.5,32205.5609,844160.1588
2025-12-02 08:00:00,2824.6,3023.3,2815.3,3004.6,162602.8627,844160.1588
2025-12-02 12:00:00,3004.6,3033.3,2986.0,3014.3,143159.9567,844160.1588
2025-12-02 16:00:00,3014.5,3020.2,2972.0,2994.6,79311.3875,844160.1588
2025-12-02 20:00:00,2994.7,3046.4,2984.3,3029.6,54807.7068,844160.1588
2025-12-03 00:00:00,3029.6,3084.2,3028.4,3055.8,67557.967,844160.1588
2025-12-03 04:00:00,3055.9,3078.5,3043.2,3071.9,38318.7272,844160.1588
2025-12-03 08:00:00,3071.9,3144.2,3030.0,3084.6,137875.1802,844160.1588
2025-12-03 12:00:00,3084.9,3140.9,3063.2,3126.7,105930.6678,844160.1588
2025-12-03 16:00:00,3126.9,3212.8,3116.1,3187.0,104705.081,844160.1588
2025-12-03 20:00:00,3187.4,3238.6,3173.3,3208.6,88904.0132,844160.1588
2025-12-04 00:00:00,3208.6,3217.4,3170.0,3189.0,65517.5541,844160.1588
2025-12-04 04:00:00,3189.0,3207.2,3174.2,3185.2,42166.0852,844160.1588
2025-12-04 08:00:00,3184.9,3221.3,3138.6,3206.8,106624.4955,844160.1588
2025-12-04 12:00:00,3206.5,3224.3,3066.0,3117.2,165659.8693,844160.1588
2025-12-04 16:00:00,3117.9,3150.0,3104.4,3131.7,45621.61,844160.1588
2025-12-04 20:00:00,3131.8,3191.4,3131.4,3169.6,61591.0995,844160.1588
2025-12-05 00:00:00,3169.6,3180.8,3150.3,3171.9,30022.9968,844160.1588
2025-12-05 04:00:00,3172.1,3172.1,3106.8,3130.4,63807.337,844160.1588
2025-12-05 08:00:00,3130.4,3155.8,3082.2,3103.8,143060.8326,844160.1588
2025-12-05 12:00:00,3103.9,3106.2,2983.2,3036.4,336391.217,844160.1588
2025-12-05 16:00:00,3036.7,3047.8,3005.0,3020.4,46468.9496,844160.1588
2025-12-05 20:00:00,3020.4,3044.5,3010.6,3038.3,39818.5711,844160.1588
2025-12-06 00:00:00,3038.7,3040.9,3022.5,3024.8,13461.4701,844160.1588
2025-12-06 04:00:00,3024.7,3040.2,3011.8,3037.4,17977.6886,844160.1588
2025-12-06 08:00:00,3037.4,3068.1,3025.2,3040.0,35158.8542,844160.1588
2025-12-06 12:00:00,3040.2,3065.1,3024.5,3029.7,59673.7241,844160.1588
2025-12-06 16:00:00,3029.6,3053.0,3026.1,3037.0,22759.9387,844160.1588
2025-12-06 20:00:00,3036.9,3055.7,3031.1,3052.6,18199.0214,844160.1588
2025-12-07 00:00:00,3052.7,3056.8,3030.6,3036.2,13953.4328,844160.1588
2025-12-07 04:00:00,3036.2,3042.6,3024.2,3034.6,27716.0141,844160.1588
2025-12-07 08:00:00,3034.8,3052.4,2914.0,3027.2,172793.0375,844160.1588
2025-12-07 12:00:00,3027.2,3150.5,3000.0,3138.0,260991.5666,844160.1588
2025-12-07 16:00:00,3138.0,3146.5,3015.1,3059.9,135800.4791,844160.1588
2025-12-07 20:00:00,3059.9,3134.5,3040.1,3111.5,79781.8679,844160.1588
2025-12-08 00:00:00,3111.5,3141.2,3109.1,3134.7,64019.0674,844160.1588
2025-12-08 04:00:00,3134.7,3181.6,3125.6,3142.2,85152.2546,844160.1588
2025-12-08 08:00:00,3142.2,3178.8,3088.8,3102.4,179180.6992,844160.1588
2025-12-08 12:00:00,3102.4,3133.8,3077.7,3118.8,111745.1099,844160.1588
2025-12-08 16:00:00,3119.4,3154.0,3113.5,3125.4,69859.5446,844160.1588
2025-12-08 20:00:00,3125.4,3144.0,3091.4,3129.2,90687.7047,844160.1588
2025-12-09 00:00:00,3129.5,3131.8,3096.5,3123.3,46012.8531,844160.1588
2025-12-09 04:00:00,3123.4,3131.0,3092.0,3118.6,42097.751,844160.1588
2025-12-09 08:00:00,3118.7,3257.5,3099.0,3245.2,231813.7127,844160.1588
2025-12-09 12:00:00,3245.6,3398.0,3245.6,3357.3,292811.9412,844160.1588
2025-12-09 16:00:00,3357.3,3361.2,3284.0,3317.8,169110.2518,844160.1588
2025-12-09 20:00:00,3317.7,3328.2,3287.8,3310.1,72421.0261,844160.1588
2025-12-10 00:00:00,3310.0,3334.7,3307.0,3327.6,50392.6032,844160.1588
2025-12-10 04:00:00,3327.6,3377.0,3298.1,3318.6,57081.9229,844160.1588
2025-12-10 08:00:00,3318.5,3339.2,3304.4,3328.3,82867.4502,844160.1588
2025-12-10 12:00:00,3328.3,3439.2,3321.3,3391.4,332540.6612,844160.1588
2025-12-10 16:00:00,3391.4,3448.3,3318.8,3323.7,183518.153,844160.1588
2025-12-10 20:00:00,3323.6,3326.9,3167.4,3192.6,203547.9429,844160.1588
2025-12-11 00:00:00,3192.7,3216.3,3181.3,3201.8,84497.4169,844160.1588
2025-12-11 04:00:00,3201.6,3213.3,3178.8,3192.9,40811.3696,844160.1588
2025-12-11 08:00:00,3192.9,3209.7,3146.2,3180.4,145475.3847,844160.1588
2025-12-11 12:00:00,3180.2,3236.4,3156.1,3196.5,127305.9368,844160.1588
2025-12-11 16:00:00,3196.5,3277.8,3194.7,3239.8,118836.1783,844160.1588
2025-12-11 20:00:00,3239.8,3267.1,3188.6,3247.5,78065.2632,844160.1588
2025-12-12 00:00:00,3247.6,3268.0,3234.6,3248.3,64045.2342,844160.1588
2025-12-12 04:00:00,3248.3,3258.0,3229.1,3244.8,42733.2915,844160.1588
2025-12-12 08:00:00,3244.7,3253.8,3066.0,3076.4,206711.0371,844160.1588
2025-12-12 12:00:00,3076.4,3101.4,3051.8,3075.6,205256.7211,844160.1588
2025-12-12 16:00:00,3075.5,3098.1,3069.2,3086.3,30215.1923,844160.1588
2025-12-12 20:00:00,3086.3,3096.4,3080.0,3091.8,12229.7396,844160.1588
2025-12-13 00:00:00,3091.8,3097.5,3086.4,3096.2,8628.765,844160.1588
2025-12-13 04:00:00,3096.1,3137.0,3093.9,3121.1,34750.9348,844160.1588
2025-12-13 08:00:00,3121.1,3129.0,3096.9,3111.7,27417.7996,844160.1588
2025-12-13 12:00:00,3111.2,3118.0,3097.7,3110.1,15942.9047,844160.1588
2025-12-13 16:00:00,3110.0,3121.3,3082.0,3116.6,20416.3491,844160.1588
2025-12-13 20:00:00,3116.5,3131.1,3106.0,3120.4,12658.2186,844160.1588
2025-12-14 00:00:00,3120.4,3123.8,3106.4,3116.9,11026.1978,844160.1588
2025-12-14 04:00:00,3116.9,3121.0,3049.6,3085.7,38975.7838,844160.1588
2025-12-14 08:00:00,3086.0,3109.5,3072.0,3085.5,59721.9946,844160.1588
2025-12-14 12:00:00,3085.5,3108.0,3075.0,3094.0,41786.9131,844160.1588
2025-12-14 16:00:00,3093.8,3097.4,3030.0,3063.3,132573.4807,844160.1588
2025-12-14 20:00:00,3063.4,3150.0,3057.4,3109.1,110102.646,844160.1588
2025-12-15 00:00:00,3109.4,3145.0,3105.0,3129.9,46841.2395,844160.1588
2025-12-15 04:00:00,3129.9,3177.5,3126.1,3157.0,50702.7919,844160.1588
