timestamp,open,high,low,close,volume
2025-09-02 00:00:00,109237.43,111771.52,108393.39,111240.01,18510.28756
2025-09-03 00:00:00,111246.0,112586.9,110540.7,111705.0,5822.039096
2025-09-04 00:00:00,111700.1,110723.4,112180.1,109329.8,2175.70455737
2025-09-05 00:00:00,110725.2,110654.1,113382.4,110219.5,2847.09954806
2025-09-06 00:00:00,110660.0,111307.7,109977.0,110187.97,5000.29897
2025-09-07 00:00:00,110187.98,111600.0,110180.0,111137.34,5681.29944
2025-09-08 00:00:00,111137.7,112069.4,112909.4,110626.0,1721.95107054
2025-09-09 00:00:00,112069.4,111531.4,113274.4,110767.3,2362.47595911
2025-09-10 00:00:00,111540.7,114304.2,110919.1,113945.5,10753.332973
2025-09-11 00:00:00,113945.5,115478.2,113400.0,115477.3,7938.930772
2025-09-12 00:00:00,115477.3,116665.7,114752.7,116028.2,8714.463432
2025-09-13 00:00:00,116026.0,115909.9,116288.3,115104.6,855.47224195
2025-09-14 00:00:00,115909.9,115279.6,116165.3,115140.6,817.35411102
2025-09-15 00:00:00,115268.01,116757.99,114384.0,115349.71,13212.51149
2025-09-16 00:00:00,115349.71,116964.27,114737.11,116788.96,10926.9094
2025-09-17 00:00:00,116792.5,117272.0,114728.6,116443.3,10351.151597
2025-09-18 00:00:00,116447.6,117900.0,116092.76,117073.53,11657.23365
2025-09-19 00:00:00,117085.4,117465.7,115088.0,115633.1,5886.220741
2025-09-20 00:00:00,115633.1,116125.0,115410.9,115680.9,2162.753781
2025-09-21 00:00:00,115685.63,115819.06,115188.0,115232.29,4511.52219
2025-09-22 00:00:00,115232.29,115379.25,111800.0,112650.99,20781.71356
2025-09-23 00:00:00,112650.99,113290.5,111458.73,111998.8,12301.3203
2025-09-24 00:00:00,111998.8,113940.0,111042.66,113307.0,12369.25967
2025-09-25 00:00:00,113304.0,109006.8,113509.4,108621.9,4224.302685663832
2025-09-26 00:00:00,108994.4,109649.5,110294.9,108626.4,4317.69352978
2025-09-27 00:00:00,109649.6,109632.0,109734.3,109072.1,850.45416633
2025-09-28 00:00:00,109631.2,112355.1,109193.9,112176.0,5655.924834
2025-09-29 00:00:00,112176.0,114414.6,111563.3,114305.6,11512.989008
2025-09-30 00:00:00,114305.6,114798.7,112650.0,114051.1,10906.666195
2025-10-01 00:00:00,114052.4,118579.9,118628.2,113967.0,4236.28321541
2025-10-02 00:00:00,118579.9,120528.6,121004.7,118274.0,4569.65003828
2025-10-03 00:00:00,120529.35,123894.99,119248.3,122232.0,23936.328
2025-10-04 00:00:00,122223.8,122796.0,121523.3,122397.8,4858.020832
2025-10-05 00:00:00,122381.3,123482.4,125734.0,122150.4,5260.831273122166
2025-10-06 00:00:00,123482.32,126199.63,123084.0,124658.54,19494.628793
2025-10-07 00:00:00,124662.3,125100.0,120605.5,121344.8,11803.362644
2025-10-08 00:00:00,121343.4,123304.8,124206.2,121072.3,6806.00040658
2025-10-09 00:00:00,123304.8,121651.2,123749.9,119661.4,5972.21428759
2025-10-10 00:00:00,121651.2,112778.9,122515.7,102500.0,12779.04931049
2025-10-11 00:00:00,112759.4,110649.7,113315.7,109569.3,8789.07162969
2025-10-12 00:00:00,110644.4,115770.0,109565.06,114958.8,32255.30272
2025-10-13 00:00:00,114958.81,115963.81,113616.5,115166.0,22557.24033
2025-10-14 00:00:00,115168.8,115417.4,109842.1,113038.4,15623.526724
2025-10-15 00:00:00,113038.4,113620.0,110148.0,110745.1,11251.085897
2025-10-16 00:00:00,110745.1,111988.6,107421.3,108182.3,14879.309009
2025-10-17 00:00:00,108196.3,106445.1,109233.0,103500.0,8793.34484742
2025-10-18 00:00:00,106445.2,107185.7,107491.4,106326.1,2841.84141574
2025-10-19 00:00:00,107185.0,109450.07,106103.36,108642.78,15480.66423
2025-10-20 00:00:00,108648.0,110535.9,111695.3,107432.0,4800.32810799
2025-10-21 00:00:00,110542.4,114029.7,107467.6,108300.5,15397.347612
2025-10-22 00:00:00,108300.5,109171.7,106582.7,107576.7,10969.64039
2025-10-23 00:00:00,107579.2,110068.6,111304.0,107503.6,3506.08232146
2025-10-24 00:00:00,110068.7,111000.4,112132.3,109703.5,3202.1233370500468
2025-10-25 00:00:00,111004.9,111943.19,110672.86,111646.27,6407.96864
2025-10-26 00:00:00,111646.27,115466.8,111260.45,114559.4,13454.47737
2025-10-27 00:00:00,114550.8,116400.0,113839.1,114110.3,7810.061232
2025-10-28 00:00:00,114107.65,116086.0,112211.0,112898.45,15523.42257
2025-10-29 00:00:00,112892.3,113636.2,109156.3,110026.1,10886.284553
2025-10-30 00:00:00,110021.3,111592.0,106304.34,108322.88,25988.82838
2025-10-31 00:00:00,108322.87,111190.0,108275.28,109608.01,21518.20439
2025-11-01 00:00:00,109599.9,110096.9,110558.8,109386.6,987.0453072
2025-11-02 00:00:00,110092.3,111236.5,109492.1,110539.9,4242.129321
2025-11-03 00:00:00,110548.2,106580.8,110749.1,105306.1,5572.73949927
