timestamp,open,high,low,close,volume
2025-09-02 17:00:00,201.47,204.77,205.27,201.47,25505.80787789
2025-09-02 18:00:00,204.77,205.58,206.38,203.35,22541.52198548
2025-09-02 19:00:00,205.59,205.54,206.97,204.4,24206.738
2025-09-02 20:00:00,205.52,206.73,208.22,204.9,25811.428921
2025-09-02 21:00:00,206.74,207.28,208.04,206.66,11268.224
2025-09-02 22:00:00,207.28,208.69,208.85,206.59,13795.02010199
2025-09-02 23:00:00,208.64,209.6,209.64,207.94,15058.938
2025-09-03 00:00:00,209.6,208.36,210.42,207.94,23902.128
2025-09-03 01:00:00,208.36,211.48,211.79,207.42,21861.1
2025-09-03 02:00:00,211.46,211.27,211.93,210.36,27531.903
2025-09-03 03:00:00,211.27,210.03,211.88,209.34,23609.556
2025-09-03 04:00:00,210.0,210.29,210.44,209.23,11694.837
2025-09-03 05:00:00,210.29,209.02,210.46,208.92,17302.828
2025-09-03 06:00:00,209.06,208.49,209.4,208.01,16954.686
2025-09-03 07:00:00,208.45,209.36,209.4,208.05,11129.88
2025-09-03 08:00:00,209.35,209.37,210.72,208.88,16610.935
2025-09-03 09:00:00,209.39,209.61,209.66,208.14,16853.762
2025-09-03 10:00:00,209.64,209.9,210.38,208.96,21813.984
2025-09-03 11:00:00,209.89,210.38,211.35,209.6,20081.08564515
2025-09-03 12:00:00,210.39,209.14,211.39,208.8,15719.017
2025-09-03 13:00:00,209.14,211.65,213.0,209.13,28614.316
2025-09-03 14:00:00,211.66,212.07,212.72,210.4,26374.1850731
2025-09-03 15:00:00,212.08,211.37,212.65,210.93,21015.3045045
2025-09-03 16:00:00,211.38,209.95,211.97,209.49,19078.02599962
2025-09-03 17:00:00,209.95,210.83,211.55,209.95,15623.166
2025-09-03 18:00:00,210.83,209.66,211.17,208.86,11437.777
2025-09-03 19:00:00,209.65,210.38,210.45,209.29,10467.21318029
2025-09-03 20:00:00,210.38,209.44,210.45,209.24,8004.98252732
2025-09-03 21:00:00,209.45,208.91,209.55,208.41,7986.23730443
2025-09-03 22:00:00,208.88,209.88,209.88,208.56,9599.65099855
2025-09-03 23:00:00,209.89,210.76,210.94,209.66,9831.743
2025-09-04 00:00:00,210.76,211.21,211.93,210.48,13768.764
2025-09-04 01:00:00,211.23,210.35,211.25,209.77,12779.656
2025-09-04 02:00:00,210.39,208.21,210.5,207.5,15875.682
2025-09-04 03:00:00,208.25,208.15,208.67,207.58,14200.03
2025-09-04 04:00:00,208.16,207.17,208.53,206.99,10012.853
2025-09-04 05:00:00,207.17,206.79,207.17,205.67,19027.6027
2025-09-04 06:00:00,206.78,206.36,207.19,206.3,10054.05866301
2025-09-04 07:00:00,206.35,206.72,207.44,206.27,8362.204
2025-09-04 08:00:00,206.68,207.04,208.14,206.6,8619.799
2025-09-04 09:00:00,207.05,208.08,208.12,207.05,5978.128
2025-09-04 10:00:00,208.07,207.58,208.79,207.58,11982.027
2025-09-04 11:00:00,207.58,207.24,208.44,207.06,10366.82908964
2025-09-04 12:00:00,207.25,208.36,208.48,207.01,14645.23504043
2025-09-04 13:00:00,208.37,207.05,208.47,206.35,17211.196
2025-09-04 14:00:00,207.05,205.39,207.71,204.73,31537.158
2025-09-04 15:00:00,205.39,203.78,205.39,203.42,33281.74
2025-09-04 16:00:00,203.77,204.59,204.83,203.54,17728.64301789
2025-09-04 17:00:00,204.59,203.96,205.12,203.96,13013.58101074
2025-09-04 18:00:00,203.96,203.07,204.71,202.31,21773.405
2025-09-04 19:00:00,203.09,202.15,203.66,201.85,16866.3630385
2025-09-04 20:00:00,202.12,202.61,203.77,201.92,14706.52293078
2025-09-04 21:00:00,202.62,203.83,203.97,202.48,9594.341
2025-09-04 22:00:00,203.83,204.21,204.71,202.78,17469.742
2025-09-04 23:00:00,204.21,202.35,204.81,202.25,14994.636
2025-09-05 00:00:00,202.33,201.21,202.93,201.03,15764.211
2025-09-05 01:00:00,201.21,203.48,203.77,201.0,13031.15486732
2025-09-05 02:00:00,203.48,204.08,204.14,202.7,18434.84168891
2025-09-05 03:00:00,204.09,203.56,204.16,202.58,13254.529
2025-09-05 04:00:00,203.57,204.14,204.4,203.05,8519.29
2025-09-05 05:00:00,204.14,204.68,204.87,203.94,16129.796
2025-09-05 06:00:00,204.68,204.82,204.82,203.94,13373.913
2025-09-05 07:00:00,204.85,207.84,208.42,204.74,34665.1591396
2025-09-05 08:00:00,207.86,206.58,207.95,206.51,18627.59900141
2025-09-05 09:00:00,206.58,205.87,206.92,204.52,21637.43196249
2025-09-05 10:00:00,205.88,206.04,206.61,205.73,11301.47
2025-09-05 11:00:00,206.04,206.66,207.02,206.0,11710.47199888
2025-09-05 12:00:00,206.66,209.02,209.77,204.94,69004.54197204
2025-09-05 13:00:00,209.07,209.66,209.99,208.42,39286.36
2025-09-05 14:00:00,209.65,202.28,209.65,201.7,66041.2923145
2025-09-05 15:00:00,202.27,203.56,204.46,201.67,24216.15898514
2025-09-05 16:00:00,203.57,203.8,204.11,202.54,17454.63691055
2025-09-05 17:00:00,203.8,202.43,203.83,202.25,18942.8356
2025-09-05 18:00:00,202.43,204.34,204.74,201.96,16821.88721749
2025-09-05 19:00:00,204.32,205.42,205.54,203.9,17256.17855801
2025-09-05 20:00:00,205.41,205.56,205.68,204.45,12431.223
2025-09-05 21:00:00,205.57,203.14,205.68,202.91,30452.42392905
2025-09-05 22:00:00,203.14,204.12,204.36,202.71,9401.45498939
2025-09-05 23:00:00,204.11,203.39,204.49,203.3,7580.612
2025-09-06 00:00:00,203.4,203.89,204.27,203.21,7919.433
2025-09-06 01:00:00,203.89,204.42,204.63,203.5,6964.99492464
2025-09-06 02:00:00,204.42,204.31,204.63,203.16,8950.79090172
2025-09-06 03:00:00,204.31,204.05,204.56,203.83,6596.15191056
2025-09-06 04:00:00,204.07,203.23,204.07,203.18,4956.923
2025-09-06 05:00:00,203.22,202.27,203.32,202.13,7430.09
2025-09-06 06:00:00,202.27,202.46,202.66,202.13,6333.328
2025-09-06 07:00:00,202.46,203.05,203.25,202.42,4932.9857998
2025-09-06 08:00:00,203.04,203.48,203.54,202.68,5373.11591003
2025-09-06 09:00:00,203.48,202.72,203.48,202.69,5130.858
2025-09-06 10:00:00,202.72,202.91,203.1,202.43,6014.923
2025-09-06 11:00:00,202.91,202.39,202.92,201.92,8683.048
2025-09-06 12:00:00,202.4,202.3,202.86,202.23,6234.35999327
2025-09-06 13:00:00,202.3,202.33,202.49,201.42,10621.75882106
2025-09-06 14:00:00,202.34,202.05,202.66,201.88,10684.87693595
2025-09-06 15:00:00,202.06,201.26,202.29,201.02,18233.20286322
2025-09-06 16:00:00,201.26,201.61,202.31,200.81,24410.92291048
2025-09-06 17:00:00,201.62,200.15,201.78,199.68,19567.403
2025-09-06 18:00:00,200.12,200.04,200.82,199.35,16183.556
2025-09-06 19:00:00,200.05,199.71,200.28,199.4,8212.305
2025-09-06 20:00:00,199.74,200.83,200.83,199.71,11639.747
2025-09-06 21:00:00,200.84,200.81,201.22,200.39,8974.86799
2025-09-06 22:00:00,200.8,200.4,201.09,200.05,6397.418
2025-09-06 23:00:00,200.4,200.18,201.02,199.95,5380.788
2025-09-07 00:00:00,200.18,201.18,201.39,200.14,4616.09
2025-09-07 01:00:00,201.18,202.7,203.22,201.1,13373.811
2025-09-07 02:00:00,202.7,202.82,202.94,202.02,7621.423
2025-09-07 03:00:00,202.82,202.86,203.23,202.59,6806.57336841
2025-09-07 04:00:00,202.86,203.06,203.07,202.34,4688.227
2025-09-07 05:00:00,203.06,202.86,203.27,202.77,6338.679
2025-09-07 06:00:00,202.86,202.3,202.98,202.26,3940.194
2025-09-07 07:00:00,202.29,202.98,203.31,202.26,9454.257
2025-09-07 08:00:00,202.98,203.54,203.95,202.97,15092.27790977
2025-09-07 09:00:00,203.53,203.18,203.96,202.77,9383.726
2025-09-07 10:00:00,203.18,203.4,203.4,202.89,5138.783
2025-09-07 11:00:00,203.4,203.99,203.99,203.17,4927.115
2025-09-07 12:00:00,203.99,203.75,204.04,203.37,5877.469
2025-09-07 13:00:00,203.75,203.45,203.78,203.1,4680.123
2025-09-07 14:00:00,203.44,203.69,203.98,203.16,8921.75791697
2025-09-07 15:00:00,203.69,205.16,205.5,203.49,16818.01747061
2025-09-07 16:00:00,205.16,203.45,205.43,203.45,13910.11296123
2025-09-07 17:00:00,203.46,202.02,203.7,201.75,16418.941
2025-09-07 18:00:00,202.02,202.16,202.31,201.49,12259.488
2025-09-07 19:00:00,202.16,203.07,203.07,201.88,13271.176
2025-09-07 20:00:00,203.07,204.9,204.91,202.6,10956.903
2025-09-07 21:00:00,204.9,204.69,205.14,204.39,11263.237
2025-09-07 22:00:00,204.67,207.1,207.44,204.37,23137.358
2025-09-07 23:00:00,207.11,206.37,207.86,206.24,23912.56090894
2025-09-08 00:00:00,206.33,205.66,207.06,205.64,11125.11693061
2025-09-08 01:00:00,205.67,206.91,207.37,205.57,15209.462
2025-09-08 02:00:00,206.91,207.79,207.89,206.17,15898.887
2025-09-08 03:00:00,207.81,207.63,208.94,207.46,22525.24
2025-09-08 04:00:00,207.62,207.77,208.55,206.97,13786.144
2025-09-08 05:00:00,207.78,207.29,207.89,206.66,9966.687
2025-09-08 06:00:00,207.28,207.08,207.64,206.66,9884.411
2025-09-08 07:00:00,207.07,207.87,208.78,207.0,13576.386
2025-09-08 08:00:00,207.87,208.9,209.38,207.36,14599.013
2025-09-08 09:00:00,208.91,210.83,210.87,208.64,21278.71688082
2025-09-08 10:00:00,210.84,215.11,215.68,210.39,55236.62697745
2025-09-08 11:00:00,215.12,214.19,215.22,212.93,35191.117
2025-09-08 12:00:00,214.23,214.47,214.83,213.52,19817.315
2025-09-08 13:00:00,214.48,213.27,216.28,212.97,34406.54381709
2025-09-08 14:00:00,213.28,215.26,215.76,213.01,24131.931
2025-09-08 15:00:00,215.28,215.0,216.66,214.74,35025.006
2025-09-08 16:00:00,215.0,214.89,215.42,213.84,21328.16710034
2025-09-08 17:00:00,214.9,215.42,216.88,213.96,30175.42790816
2025-09-08 18:00:00,215.42,216.66,216.92,214.81,16086.86286915
2025-09-08 19:00:00,216.67,216.09,217.0,214.8,29090.622
2025-09-08 20:00:00,216.1,214.46,216.17,213.85,17899.636
2025-09-08 21:00:00,214.46,215.1,215.81,214.25,12770.061
2025-09-08 22:00:00,215.11,214.7,215.55,214.46,10286.98
2025-09-08 23:00:00,214.71,214.08,215.22,213.57,9891.28820768
2025-09-09 00:00:00,214.09,213.2,214.88,212.25,17270.743
2025-09-09 01:00:00,213.2,213.23,213.97,212.07,13379.781
2025-09-09 02:00:00,213.23,211.65,213.55,210.91,19431.12290817
2025-09-09 03:00:00,211.65,214.62,214.77,211.38,16608.8666
2025-09-09 04:00:00,214.6,214.87,215.63,213.93,19329.17398503
2025-09-09 05:00:00,214.86,215.24,215.44,214.06,8587.902
2025-09-09 06:00:00,215.24,218.43,219.73,215.03,34691.2667
2025-09-09 07:00:00,218.44,219.23,219.78,218.35,19536.397
2025-09-09 08:00:00,219.24,219.01,219.5,218.46,10224.21352237
2025-09-09 09:00:00,219.01,218.95,219.26,218.52,9547.085
2025-09-09 10:00:00,218.95,217.75,219.12,217.45,14203.783
2025-09-09 11:00:00,217.75,217.22,218.0,217.01,13789.805
2025-09-09 12:00:00,217.22,217.66,218.36,216.61,19136.34890862
2025-09-09 13:00:00,217.65,217.98,218.44,216.34,19998.157
2025-09-09 14:00:00,218.04,215.54,218.54,213.34,53497.063
2025-09-09 15:00:00,215.51,213.09,215.79,211.8,55638.18917671
2025-09-09 16:00:00,213.09,214.2,214.95,213.03,21917.474
2025-09-09 17:00:00,214.2,214.92,215.67,214.06,19473.02990802
2025-09-09 18:00:00,214.93,216.4,216.86,214.48,22604.46
