timestamp,open,high,low,close,volume
2024-12-21 00:00:00,2.2793,2.3858,2.1915,2.238,451599864.0
2024-12-22 00:00:00,2.2379,2.2938,2.1604,2.2031,310318499.0
2024-12-23 00:00:00,2.2032,2.2789,2.1308,2.2617,388820902.0
2024-12-24 00:00:00,2.2616,2.3507,2.2138,2.3238,249021066.0
2024-12-25 00:00:00,2.3238,2.3325,2.2615,2.2973,162014998.0
2024-12-26 00:00:00,2.2973,2.3164,2.1277,2.1559,266397920.0
2024-12-27 00:00:00,2.1559,2.2379,2.1149,2.1466,254236575.0
2024-12-28 00:00:00,2.1467,2.2076,2.1343,2.1843,106144470.0
2024-12-29 00:00:00,2.1843,2.1976,2.0711,2.0942,129587392.0
2024-12-30 00:00:00,2.0941,2.1526,1.9954,2.0587,326304793.0
2024-12-31 00:00:00,2.0587,2.1491,2.0126,2.0836,202867597.0
2025-01-01 00:00:00,2.0836,2.3545,2.0811,2.3328,340770274.0
2025-01-02 00:00:00,2.3329,2.4522,2.3297,2.4024,361196381.0
2025-01-03 00:00:00,2.4024,2.4798,2.3966,2.4547,233672728.0
2025-01-04 00:00:00,2.4546,2.509,2.3999,2.4201,179793926.0
2025-01-05 00:00:00,2.4201,2.4285,2.3273,2.3994,155537860.0
2025-01-06 00:00:00,2.3993,2.4584,2.3674,2.42,194293277.0
2025-01-07 00:00:00,2.42,2.4683,2.2572,2.2712,342477338.0
2025-01-08 00:00:00,2.2712,2.3986,2.2001,2.3731,401036029.0
2025-01-09 00:00:00,2.373,2.3956,2.2351,2.2722,294585086.0
2025-01-10 00:00:00,2.2722,2.3699,2.2465,2.3414,248018278.0
2025-01-11 00:00:00,2.3414,2.6036,2.3249,2.5764,349172496.0
2025-01-12 00:00:00,2.5764,2.5835,2.47,2.5046,222912333.0
2025-01-13 00:00:00,2.5045,2.5634,2.3297,2.5232,515356746.0
2025-01-14 00:00:00,2.5232,2.7,2.5126,2.6673,397227342.0
2025-01-15 00:00:00,2.6673,3.2,2.6492,3.1429,1062630122.23
2025-01-16 00:00:00,3.143,3.4,2.9228,3.2451,1110371222.2
2025-01-17 00:00:00,3.245,3.3544,3.1758,3.2922,529933494.0
2025-01-18 00:00:00,3.2923,3.2996,3.058,3.2697,458088944.0
2025-01-19 00:00:00,3.2697,3.2929,2.8277,2.9587,663328805.0
2025-01-20 00:00:00,2.9586,3.3695,2.909,3.1053,838761258.0
2025-01-21 00:00:00,3.1053,3.246,3.0124,3.1738,376423502.0
2025-01-22 00:00:00,3.1739,3.2854,3.1237,3.1803,291761274.0
2025-01-23 00:00:00,3.1802,3.1868,3.0374,3.1194,305314846.0
2025-01-24 00:00:00,3.1194,3.2031,3.055,3.1009,232626964.0
2025-01-25 00:00:00,3.1008,3.1446,3.0784,3.108,99489857.0
2025-01-26 00:00:00,3.1079,3.1443,3.0115,3.0223,128937813.0
2025-01-27 00:00:00,3.0222,3.0587,2.6559,3.0552,660056174.0
2025-01-28 00:00:00,3.0552,3.214,3.0062,3.0572,369470786.0
2025-01-29 00:00:00,3.0572,3.1363,2.9673,3.0683,254756655.0
2025-01-30 00:00:00,3.0683,3.1544,3.0466,3.1276,173143314.0
2025-01-31 00:00:00,3.1276,3.1333,3.003,3.0361,162235322.0
2025-02-01 00:00:00,3.0361,3.0727,2.8281,2.8778,173601404.0
2025-02-02 00:00:00,2.8779,2.9559,2.4603,2.58,684089012.0
2025-02-03 00:00:00,2.5801,2.7814,1.7711,2.7001,1866758972.0
2025-02-04 00:00:00,2.7,2.7874,2.4209,2.5274,621552965.0
2025-02-05 00:00:00,2.5275,2.5692,2.3384,2.381,338815093.0
2025-02-06 00:00:00,2.381,2.4699,2.2772,2.325,322896937.0
2025-02-07 00:00:00,2.3251,2.542,2.2655,2.3968,447487945.0
2025-02-08 00:00:00,2.3969,2.4372,2.3506,2.419,154717204.0
2025-02-09 00:00:00,2.419,2.5079,2.3113,2.3928,204205603.0
2025-02-10 00:00:00,2.3928,2.4733,2.3235,2.4237,207257933.0
2025-02-11 00:00:00,2.4238,2.529,2.3708,2.4131,248182176.0
2025-02-12 00:00:00,2.413,2.4962,2.3323,2.4734,227957636.0
2025-02-13 00:00:00,2.4734,2.6061,2.4154,2.5599,212478703.0
2025-02-14 00:00:00,2.56,2.8356,2.53,2.7384,407541122.0
2025-02-15 00:00:00,2.7384,2.8335,2.713,2.7619,184181907.0
2025-02-16 00:00:00,2.7619,2.8054,2.6879,2.7283,132387997.0
2025-02-17 00:00:00,2.7283,2.7648,2.6075,2.6599,212813356.0
2025-02-18 00:00:00,2.6599,2.6699,2.4693,2.5628,227170019.0
2025-02-19 00:00:00,2.5629,2.747,2.5121,2.7378,208222691.0
2025-02-20 00:00:00,2.7378,2.749,2.6671,2.6877,161213675.0
2025-02-21 00:00:00,2.6878,2.716,2.5076,2.5721,257754207.0
2025-02-22 00:00:00,2.5722,2.6099,2.5505,2.574,92516652.0
2025-02-23 00:00:00,2.574,2.6016,2.5201,2.5763,91398009.0
2025-02-24 00:00:00,2.5763,2.609,2.2336,2.2783,351034781.0
2025-02-25 00:00:00,2.2784,2.3663,2.0637,2.3222,762421577.0
2025-02-26 00:00:00,2.3222,2.3314,2.1507,2.1982,364125565.0
2025-02-27 00:00:00,2.1983,2.2577,2.1453,2.1985,229741926.0
2025-02-28 00:00:00,2.1985,2.2017,1.951,2.1453,463166339.0
2025-03-01 00:00:00,2.1454,2.2199,2.1214,2.1916,145588191.0
2025-03-02 00:00:00,2.1917,2.999,2.1735,2.9396,806955619.0
2025-03-03 00:00:00,2.9395,2.9676,2.2976,2.3873,770790136.0
2025-03-04 00:00:00,2.3873,2.5388,2.2123,2.4543,569915093.0
2025-03-05 00:00:00,2.4542,2.5409,2.408,2.4998,254905967.0
2025-03-06 00:00:00,2.4998,2.6461,2.4707,2.6001,293494998.0
2025-03-07 00:00:00,2.6,2.6217,2.3435,2.3855,454234094.0
2025-03-08 00:00:00,2.3855,2.4106,2.3013,2.3261,119040944.0
2025-03-09 00:00:00,2.3262,2.351,2.083,2.1387,276711052.0
2025-03-10 00:00:00,2.1388,2.2613,1.9925,2.0216,391223631.0
2025-03-11 00:00:00,2.0216,2.2138,1.9,2.1711,382420244.0
2025-03-12 00:00:00,2.171,2.2769,2.1333,2.2396,277560410.0
2025-03-13 00:00:00,2.2395,2.347,2.2137,2.2527,243896593.0
2025-03-14 00:00:00,2.2526,2.3893,2.2371,2.3564,197286469.0
2025-03-15 00:00:00,2.3564,2.4751,2.3525,2.3911,150056936.0
2025-03-16 00:00:00,2.3911,2.4109,2.2677,2.2938,151974757.0
2025-03-17 00:00:00,2.2938,2.3788,2.2915,2.3382,133923496.0
2025-03-18 00:00:00,2.3381,2.3399,2.2225,2.2851,164719299.0
2025-03-19 00:00:00,2.2851,2.59,2.2653,2.5469,462181815.0
2025-03-20 00:00:00,2.5469,2.5638,2.389,2.4361,225573092.0
