timestamp,open,high,low,close,volume
2024-12-02 00:00:00,97185.17,98130.0,94395.0,95840.62,37958.66981
2024-12-03 00:00:00,95826.8,95845.3,96300.0,93575.0,1894.86019151
2024-12-04 00:00:00,95845.2,98618.3,99008.9,94580.7,2794.50017711
2024-12-05 00:00:00,98602.4,96927.3,104087.7,90606.3,6217.865642314455
2024-12-06 00:00:00,96927.4,99729.4,101900.0,96228.6,3117.80275044
2024-12-07 00:00:00,99729.4,99832.6,100582.4,98823.6,1223.51252624
2024-12-08 00:00:00,99832.6,101106.5,101359.3,98669.6,1208.70476619
2024-12-09 00:00:00,101106.6,97272.9,101211.1,93867.2,3540.73345447
2024-12-10 00:00:00,97273.0,96582.1,98266.3,94250.1,3353.82414311
2024-12-11 00:00:00,96582.2,101110.4,101876.3,95634.2,2519.20795584
2024-12-12 00:00:00,101116.9,100002.9,102525.0,99307.1,2262.16330387
2024-12-13 00:00:00,100002.9,101413.2,101900.0,99202.7,1454.85943621
2024-12-14 00:00:00,101413.2,101418.8,102648.2,100606.2,1303.70030479
2024-12-15 00:00:00,101418.8,104469.1,105216.6,101232.6,1874.6111198
2024-12-16 00:00:00,104469.1,106060.3,107803.7,103332.5,2800.58884526
2024-12-17 00:00:00,106060.3,106149.9,108384.6,105210.9,2321.68524217
2024-12-18 00:00:00,106133.74,106524.98,100000.0,100204.01,50307.99755
2024-12-19 00:00:00,100202.9,97456.6,102832.0,95680.1,4671.52456828
2024-12-20 00:00:00,97461.86,98233.0,92232.54,97805.44,62884.1357
2024-12-21 00:00:00,97805.44,99540.61,96398.39,97291.99,23483.54143
2024-12-22 00:00:00,97292.0,97448.08,94250.35,95186.27,19353.83036
2024-12-23 00:00:00,95186.28,96538.92,92520.0,94881.47,32810.76703
2024-12-24 00:00:00,94885.9,98661.7,99476.5,93576.5,1882.60187889
2024-12-25 00:00:00,98663.58,99569.15,97632.02,99429.6,14474.1651
2024-12-26 00:00:00,99429.61,99963.7,95199.14,95791.6,21192.36727
2024-12-27 00:00:00,95791.6,97544.58,93500.01,94299.03,26501.26429
2024-12-28 00:00:00,94286.1,95306.7,95745.0,94134.4,935.96459352
2024-12-29 00:00:00,95300.0,95340.0,93009.52,93738.2,13576.00578
2024-12-30 00:00:00,93738.19,95024.5,91530.45,92792.05,27619.4225
2024-12-31 00:00:00,92792.05,96250.0,92033.73,93576.0,19612.03389
2025-01-01 00:00:00,93574.4,94584.1,95150.0,92900.8,872.78706301
2025-01-02 00:00:00,94584.2,96983.8,97839.1,94380.5,2052.77214083
2025-01-03 00:00:00,96984.79,98976.91,96100.01,98174.18,15253.82936
2025-01-04 00:00:00,98173.9,98215.4,98782.5,97537.4,788.52110743
2025-01-05 00:00:00,98220.51,98836.85,97276.79,98363.61,8095.63723
2025-01-06 00:00:00,98363.61,102480.0,97920.0,102235.6,25263.43375
2025-01-07 00:00:00,102235.6,102724.38,96181.81,96954.61,32059.87537
2025-01-08 00:00:00,96954.6,97268.65,92500.9,95060.61,33704.67894
2025-01-09 00:00:00,95060.61,95382.32,91203.67,92552.49,34544.83685
2025-01-10 00:00:00,92548.4,94721.4,95861.2,92219.0,2796.59816315
2025-01-11 00:00:00,94726.1,95050.94,93831.73,94599.99,7047.9043
2025-01-12 00:00:00,94606.5,94539.8,95446.7,93711.7,837.6029347100537
2025-01-13 00:00:00,94539.7,94525.7,95937.9,89221.0,4033.26406134
2025-01-14 00:00:00,94525.8,96565.3,97378.5,94341.3,2467.60373955
2025-01-15 00:00:00,96565.4,100495.6,100688.5,96495.2,2385.57340184
2025-01-16 00:00:00,100497.35,100866.66,97335.13,99987.3,27832.85317
2025-01-17 00:00:00,99986.3,104076.3,105835.4,99944.8,2691.79727512
2025-01-18 00:00:00,104077.47,104988.88,102277.55,104556.23,24307.82998
2025-01-19 00:00:00,104550.6,101317.1,106443.4,99599.9,3495.00205225
2025-01-20 00:00:00,101327.2,102265.0,109699.6,99541.0,6392.33912214
2025-01-21 00:00:00,102260.0,107240.81,100119.04,106143.82,45941.02002
2025-01-22 00:00:00,106143.82,106394.46,103339.12,103706.66,22248.69254
2025-01-23 00:00:00,103706.66,106850.0,101262.28,103910.34,53953.12031
2025-01-24 00:00:00,103907.1,104857.2,107113.6,102751.3,2229.52320575
2025-01-25 00:00:00,104857.2,104740.1,105287.2,104116.8,1067.48652921
2025-01-26 00:00:00,104746.86,105500.0,102520.44,102620.0,9812.51238
2025-01-27 00:00:00,102606.7,102083.3,103272.8,97778.8,4766.84840827
2025-01-28 00:00:00,102082.83,103800.0,100272.68,101335.52,22022.05765
2025-01-29 00:00:00,101335.52,104782.68,101328.01,103733.24,23155.35802
2025-01-30 00:00:00,103733.25,106457.44,103278.54,104722.94,19374.07472
2025-01-31 00:00:00,104722.94,106012.0,101560.0,102429.56,21983.18193
2025-02-01 00:00:00,102429.56,102783.71,100279.51,100635.65,12290.95747
2025-02-02 00:00:00,100632.6,97693.9,101458.5,96136.3,3520.10174101
2025-02-03 00:00:00,97686.0,101351.0,102473.1,90200.0,7118.51150018
2025-02-04 00:00:00,101351.0,97774.5,101719.8,96142.6,3446.22639797
2025-02-05 00:00:00,97768.5,96616.6,99208.4,96152.8,1829.40765657
2025-02-06 00:00:00,96606.9,96555.7,99119.7,95700.0,2008.6694399
2025-02-07 00:00:00,96555.8,96511.4,100132.5,95609.8,2382.1199234028563
2025-02-08 00:00:00,96506.8,96880.0,95688.0,96444.74,10147.24294
2025-02-09 00:00:00,96444.75,97323.09,94713.0,96462.75,14120.91613
2025-02-10 00:00:00,96467.7,97433.3,98334.3,95269.5,1590.85209884
2025-02-11 00:00:00,97430.82,98478.42,94876.88,95778.2,18647.76379
2025-02-12 00:00:00,95780.1,97861.7,98101.0,94073.7,2108.21713458
2025-02-13 00:00:00,97861.7,96611.4,98082.1,95208.4,1452.96506066
2025-02-14 00:00:00,96611.4,97491.2,98829.0,96274.5,1691.37360435
2025-02-15 00:00:00,97491.1,97576.0,97977.2,97220.1,808.73877047
2025-02-16 00:00:00,97569.67,97704.47,96046.18,96118.12,8191.4249
2025-02-17 00:00:00,96118.12,97046.59,95205.0,95780.0,16492.0451
2025-02-18 00:00:00,95770.2,95656.7,96748.5,93383.2,1923.38882848
2025-02-19 00:00:00,95650.0,96643.8,96893.1,95043.2,1384.37545503
2025-02-20 00:00:00,96644.37,98711.36,96415.09,98305.0,17057.39177
2025-02-21 00:00:00,98300.0,96179.1,99477.7,94881.4,2613.1413414
2025-02-22 00:00:00,96181.99,96980.0,95770.49,96551.01,11268.17708
2025-02-23 00:00:00,96551.01,96650.0,95227.94,96258.0,10884.84913
2025-02-24 00:00:00,96257.8,91565.0,96500.1,91347.5,2351.39755092
2025-02-25 00:00:00,91548.9,88679.8,92548.3,86053.9,6353.98654618
2025-02-26 00:00:00,88680.39,89414.15,82256.01,84250.09,56893.54409
2025-02-27 00:00:00,84250.09,87078.46,82716.49,84708.58,42505.45439
2025-02-28 00:00:00,84713.7,84337.8,85113.6,78252.1,6725.46469611
2025-03-01 00:00:00,84347.5,86061.6,86549.9,83823.6,1543.28537069
2025-03-02 00:00:00,86064.54,95000.0,85050.6,94270.0,54889.09045
2025-03-03 00:00:00,94265.1,86215.2,94414.6,85118.3,3892.31873501
2025-03-04 00:00:00,86220.7,87279.5,88950.0,81505.0,4379.33772084
2025-03-05 00:00:00,87278.7,90610.9,91047.3,86368.9,2738.57685636
2025-03-06 00:00:00,90610.9,89913.1,92811.0,87838.3,2954.98552402
2025-03-07 00:00:00,89931.88,91283.02,84667.03,86801.75,57980.35713
2025-03-08 00:00:00,86801.74,86897.25,85218.47,86222.45,12989.23054
2025-03-09 00:00:00,86222.46,86500.0,80000.0,80734.37,26115.39345
2025-03-10 00:00:00,80734.48,84123.46,77459.91,78595.86,47633.38405
2025-03-11 00:00:00,78601.2,82933.7,83622.7,76604.0,3097.95072492
2025-03-12 00:00:00,82933.7,83674.8,84515.2,80616.6,2839.0022261
2025-03-13 00:00:00,83667.0,81112.5,84332.7,79940.1,1876.90083033
2025-03-14 00:00:00,81123.7,83977.7,85313.3,80824.1,1522.87701955
2025-03-15 00:00:00,83977.7,84337.3,84666.4,83625.0,619.973298
2025-03-16 00:00:00,84337.4,82579.1,85165.9,81957.0,1475.55746036
2025-03-17 00:00:00,82582.8,84009.8,84758.7,82443.2,1893.02429944
2025-03-18 00:00:00,84009.8,82711.9,84012.5,80933.4,2050.88903784
2025-03-19 00:00:00,82711.9,86842.4,87006.4,82551.6,2675.75008772
2025-03-20 00:00:00,86845.93,87453.67,83655.23,84223.39,22090.30463
2025-03-21 00:00:00,84208.5,84077.8,84840.1,83168.2,1308.68075533
2025-03-22 00:00:00,84089.4,83845.8,84533.8,83650.1,470.59338127
2025-03-23 00:00:00,83840.59,86129.64,83809.75,86082.5,8461.97813
2025-03-24 00:00:00,86087.6,87497.9,88765.7,85521.0,1940.5248798
2025-03-25 00:00:00,87500.1,87408.1,88548.9,86301.5,2121.25582882
