symbol,timeframe,signal,confidence,price,entry_price,reasoning,timestamp,market_regime,direction,volume_trend,historical_accuracy,recommendation_performance
SOL,4h,BUY,75,137.68,135.5,Price above key EMAs with bullish MACD,1767695038.698779,WEAK_TREND,BULLISH,Decreasing,,
SOL,4h,BUY,75,138.02,136.5,Price above key EMAs in volatile breakout regime,1767695711.06673,VOLATILE_BREAKOUT,BULLISH,Decreasing,,
SOL,4h,BUY,75,138.0,136.5,Price above key EMAs with bullish MACD in volatile breakout,1767696181.467068,VOLATILE_BREAKOUT,BULLISH,Decreasing,,
SOL,4h,BUY,75,138.0,136.5,Price above key EMAs with bullish MACD,1767696572.133919,VOLATILE_BREAKOUT,BULLISH,Decreasing,50.0,0.0774862648222907
SOL,4h,BUY,80,139.53,137.5,Price above all EMAs with bullish MACD in volatile breakout,1767700229.234768,VOLATILE_BREAKOUT,BULLISH,Decreasing,33.33333333333333,0.058114698616718
SOL,4h,BUY,75,137.9,136.5,Price above key EMAs in strong uptrend,1767721647.937485,STRONG_TREND,BULLISH,Increasing,50.0,0.268230889328156
SOL,4h,BUY,80,137.66,136.5,Price above key EMAs in strong uptrend,1767725308.139148,STRONG_TREND,BULLISH,Increasing,40.0,0.0288244821182874
SOL,4h,BUY,80,137.74,136.5,"Price above key EMAs in strong uptrend, MACD bullish",1767725485.460234,STRONG_TREND,BULLISH,Increasing,33.33333333333333,-0.00015603801443
SOL,4h,BUY,80,140.22,138.5,"Price above key EMAs in strong uptrend, RSI bullish but not extreme",1767747955.497453,STRONG_TREND,BULLISH,Decreasing,42.85714285714285,0.0071277410363723
SOL,4h,BUY,75,138.93,136.5,"Price above key EMAs in strong uptrend, MACD positive",1767751610.260332,STRONG_TREND,BULLISH,Decreasing,50.0,0.20639062356033
SOL,4h,BUY,85,139.78,137.5,"Price above all EMAs in strong uptrend, MACD bullish",1767755293.662692,STRONG_TREND,BULLISH,Increasing,44.44444444444444,0.0937532728003609
SOL,4h,BUY,75,140.32,137.5,RSI overbought but strong uptrend with bullish EMAs and MACD above signal,1767756099.11046,STRONG_TREND,BULLISH,Increasing,50.0,0.1408501481462472
SOL,4h,BUY,80,139.26,137.5,"Price above key EMAs in strong uptrend, MACD positive",1767759750.070223,STRONG_TREND,BULLISH,Decreasing,54.54545454545454,0.1613060826457679
SOL,4h,BUY,75,138.94,136.5,"Price above key EMAs in strong uptrend, MACD positive",1767763387.320447,STRONG_TREND,BULLISH,Decreasing,50.0,0.0907889846297749
SOL,4h,BUY,75,138.9,136.5,"Price above key EMAs in strong uptrend, RSI neutral",1767767030.694956,STRONG_TREND,BULLISH,Decreasing,46.15384615384615,0.0678907706007536
SOL,4h,BUY,80,139.09,137.5,"Price above key EMAs in strong uptrend, MACD bullish",1767770698.863303,STRONG_TREND,BULLISH,Decreasing,42.85714285714285,0.0614454255274517
SOL,4h,BUY,80,139.24,137.5,"Price above key EMAs in strong uptrend, MACD positive",1767774356.92313,STRONG_TREND,BULLISH,Decreasing,46.66666666666666,0.0661544024867011
SOL,4h,BUY,75,137.89,136.5,"Price above key EMAs in strong uptrend, MACD positive despite recent pullback",1767778016.537555,STRONG_TREND,BULLISH,Decreasing,50.0,0.0686067224649314
SOL,4h,BUY,70,137.21,136.5,"Price above key EMAs, MACD bullish but weakening",1767781684.068612,VOLATILE_BREAKOUT,BULLISH,Increasing,47.05882352941176,0.0109314056514283
SOL,4h,BUY,75,137.95,136.5,"Price above key EMAs, MACD positive, trend regime",1767785347.566841,STRONG_TREND,BULLISH,Increasing,44.44444444444444,-0.0155990215484654
SOL,4h,BUY,75,137.64,136.5,Price above key EMAs with bullish alignment,1767847923.812734,NEUTRAL,BULLISH,Decreasing,47.368421052631575,0.0121468941087982
SOL,4h,BUY,70,136.52,135.5,"Price above key EMAs, MACD bullish but weakening",1767851578.394098,NEUTRAL,BULLISH,Decreasing,45.0,0.0008675610024938
SOL,4h,BUY,75,135.15,134.7,RSI oversold near support with bullish EMA alignment,1767855261.851484,VOLATILE_BREAKOUT,BULLISH,Decreasing,42.85714285714285,-0.0361590073498553
SOL,4h,BUY,75,135.64,134.5,"RSI oversold, price above key EMAs, MACD bullish momentum",1767858918.799716,VOLATILE_BREAKOUT,BULLISH,Increasing,40.909090909090914,-0.0782180056544826
SOL,4h,BUY,75,135.17,133.5,"RSI oversold, price above 50EMA support",1767862576.005484,VOLATILE_BREAKOUT,BULLISH,Decreasing,43.47826086956522,-0.0598522504860893
SOL,4h,BUY,75,134.46,133.5,"RSI oversold, price near 50EMA support",1767866228.494929,VOLATILE_BREAKOUT,BULLISH,Decreasing,41.66666666666667,-0.071318378691358
SOL,4h,BUY,75,135.27,133.5,"RSI oversold, price above key EMAs, MACD poised for bullish crossover",1767869874.969258,VOLATILE_BREAKOUT,BULLISH,Decreasing,40.0,-0.0887778441941399
SOL,4h,BUY,75,136.77,134.7,RSI neutral but price above key EMAs in volatile breakout,1767889134.830408,VOLATILE_BREAKOUT,BULLISH,Decreasing,42.30769230769231,-0.0631783077960523
SOL,4h,BUY,75,137.83,136.5,Price above key EMAs with bullish momentum,1767892784.594654,VOLATILE_BREAKOUT,BULLISH,Increasing,44.44444444444444,-0.0213186066439726
SOL,4h,BUY,75,138.8,136.5,Price above key EMAs with bullish momentum,1767896454.241302,VOLATILE_BREAKOUT,BULLISH,Increasing,46.42857142857143,0.0061414750513723
SOL,4h,BUY,75,138.76,136.5,Price above key EMAs with bullish MACD momentum,1767914384.585683,VOLATILE_BREAKOUT,BULLISH,Increasing,48.27586206896552,0.0293956094908195
SOL,4h,BUY,75,138.64,136.5,Price above key EMAs with MACD rising,1767918039.65343,NEUTRAL,BULLISH,Decreasing,46.66666666666666,0.0275177368038883
SOL,4h,BUY,75,140.44,138.0,Price above key EMAs with MACD bullish,1767932276.415848,NEUTRAL,BULLISH,Decreasing,45.16129032258064,0.0239552996014101
SOL,4h,BUY,75,139.95,138.0,"MACD bullish and above signal, price above key EMAs",1767935926.795327,NEUTRAL,BULLISH,Decreasing,46.875,0.0625726117731696
SOL,4h,BUY,75,139.86,137.5,Price above key EMAs with MACD bullish,1767939604.172837,NEUTRAL,BULLISH,Decreasing,45.45454545454545,0.0504703747706764
SOL,4h,BUY,75,140.14,137.5,Price above key EMAs with MACD bullish,1767943259.196687,NEUTRAL,BULLISH,Decreasing,44.11764705882353,0.0471909731580282
SOL,4h,BUY,75,138.81,137.5,"Price above key EMAs, MACD bullish",1767946915.52396,NEUTRAL,BULLISH,Decreasing,45.71428571428572,0.0514412294647545
