symbol,timeframe,signal,confidence,price,entry_price,reasoning,timestamp,market_regime,direction,volume_trend,historical_accuracy,recommendation_performance
WIF,4h,SELL,90,0.42195,0.425,"RSI > 65 overbought, price extended above EMAs",1767695049.819601,STRONG_TREND,BEARISH,Decreasing,,
WIF,4h,SELL,80,0.42693,0.425,"RSI overbought at 72.7, price extended above EMAs",1767695720.985679,STRONG_TREND,BEARISH,Decreasing,,
WIF,4h,SELL,80,0.42705,0.432,RSI overbought and price extended above EMAs,1767696191.224987,STRONG_TREND,BEARISH,Decreasing,,
WIF,4h,SELL,80,0.42529,0.432,RSI overbought above 70 with price at 24h high,1767696582.820306,STRONG_TREND,BEARISH,Decreasing,0.0,-0.3981891083077671
WIF,4h,SELL,80,0.4499,0.432,RSI > 65 and price extended above EMAs,1767700236.722046,STRONG_TREND,BEARISH,Increasing,33.33333333333333,-0.1951830148937378
WIF,4h,SELL,80,0.43225,0.438,"RSI overbought, price rejection at high, MACD convergence",1767721659.960119,STRONG_TREND,BEARISH,Increasing,25.0,-1.2501673054468878
WIF,4h,SELL,80,0.42988,0.438,RSI overbought and price rejecting highs,1767725321.415247,STRONG_TREND,BEARISH,Increasing,40.0,-0.3612585652196207
WIF,4h,SELL,80,0.42868,0.438,RSI overbought with price rejecting 24h high,1767725496.12094,STRONG_TREND,BEARISH,Increasing,50.0,-0.2308906778302455
WIF,4h,SELL,75,0.4158,0.421,Price below key EMAs with bearish momentum,1767747965.66506,VOLATILE_BREAKOUT,BEARISH,Decreasing,57.14285714285714,-0.1670382075224797
WIF,4h,SELL,75,0.41035,0.418,Price below key EMAs with bearish momentum,1767751619.358763,VOLATILE_BREAKOUT,BEARISH,Decreasing,62.5,0.1957041597181387
WIF,4h,SELL,75,0.41194,0.418,Price below key EMAs with bearish momentum,1767755304.914328,VOLATILE_BREAKOUT,BEARISH,Decreasing,66.66666666666666,0.3089471956776022
WIF,4h,SELL,75,0.41227,0.418,Price below 20EMA with bearish MACD divergence,1767756108.873463,VOLATILE_BREAKOUT,BEARISH,Decreasing,60.0,0.2457721287465331
WIF,4h,SELL,75,0.41002,0.418,Price below key EMAs with bearish MACD divergence,1767759757.083287,VOLATILE_BREAKOUT,BEARISH,Decreasing,54.54545454545454,0.2186207321055093
WIF,4h,SELL,75,0.40652,0.418,Price below key EMAs with bearish momentum,1767763394.204561,VOLATILE_BREAKOUT,BEARISH,Decreasing,58.333333333333336,0.2440155772766827
WIF,4h,SELL,75,0.41155,0.418,Price below key EMAs with bearish MACD divergence,1767767040.941901,VOLATILE_BREAKOUT,BEARISH,Decreasing,61.53846153846154,0.2880834824799909
WIF,4h,SELL,75,0.41281,0.418,Price below key EMAs with bearish MACD divergence,1767770708.469179,VOLATILE_BREAKOUT,BEARISH,Decreasing,57.14285714285714,0.1873973354399966
WIF,4h,NOTHING,65,0.42021,0.408,Mixed signals with price near EMAs and neutral RSI,1767774366.982827,VOLATILE_BREAKOUT,SIDEWAYS,Decreasing,53.333333333333336,0.1566084292175542
WIF,4h,BUY,75,0.40935,0.405,Price above key EMAs in volatile breakout regime,1767778029.006044,VOLATILE_BREAKOUT,BULLISH,Decreasing,50.0,0.0438065069235885
WIF,4h,BUY,75,0.40739,0.405,Price above key EMAs with bullish alignment in volatile breakout regime,1767781696.273,VOLATILE_BREAKOUT,BULLISH,Increasing,52.94117647058824,0.0413728120945002
WIF,4h,BUY,75,0.40857,0.405,RSI neutral but price above key EMAs with bullish alignment,1767785354.811196,VOLATILE_BREAKOUT,BULLISH,Increasing,50.0,0.0139948816616719
WIF,4h,BUY,75,0.38714,0.3848,"RSI oversold, price below EMAs but near support",1767847934.210161,VOLATILE_BREAKOUT,BULLISH,Decreasing,52.63157894736842,0.0277775745554408
WIF,4h,BUY,75,0.38736,0.3848,"RSI oversold, MACD bullish divergence forming",1767851588.034085,VOLATILE_BREAKOUT,BULLISH,Decreasing,50.0,-0.2233129401708479
WIF,4h,BUY,75,0.3878,0.3848,"RSI oversold, price near support, MACD above signal",1767855271.690953,VOLATILE_BREAKOUT,BULLISH,Decreasing,52.38095238095239,-0.2105793070879441
WIF,4h,NOTHING,65,0.38833,20.0,Mixed signals with price below key EMAs but RSI neutral,1767858929.317239,VOLATILE_BREAKOUT,SIDEWAYS,Decreasing,54.54545454545454,-0.1964850143512037
WIF,4h,BUY,75,0.38544,0.382,RSI oversold and price near EMA support,1767862586.860531,VOLATILE_BREAKOUT,BULLISH,Decreasing,56.52173913043478,-0.1826036226796588
WIF,4h,BUY,75,0.37856,0.377,RSI oversold and price near recent low,1767866235.944317,VOLATILE_BREAKOUT,BULLISH,Decreasing,58.333333333333336,-0.1752994777724725
WIF,4h,BUY,75,0.37881,0.375,Oversold RSI with price near 24h low support,1767869882.091994,VOLATILE_BREAKOUT,BULLISH,Decreasing,56.00000000000001,-0.2372099985446748
WIF,4h,BUY,80,0.39077,0.382,RSI oversold and price above key EMAs,1767889142.461883,VOLATILE_BREAKOUT,BULLISH,Decreasing,57.692307692307686,-0.2259785271355663
WIF,4h,BUY,85,0.3884,0.382,"RSI oversold at 22.14, price above 50EMA",1767892796.791068,VOLATILE_BREAKOUT,BULLISH,Decreasing,59.25925925925925,-0.1051487362995809
WIF,4h,BUY,85,0.38735,0.382,RSI deeply oversold at 21.91 in volatile breakout regime,1767896466.890964,VOLATILE_BREAKOUT,BULLISH,Decreasing,57.14285714285714,-0.1224365339825118
WIF,4h,BUY,80,0.38097,0.376,"RSI deeply oversold at 23, price below EMAs suggests potential reversal",1767914393.882868,NEUTRAL,BULLISH,Decreasing,55.172413793103445,-0.1273666447103863
WIF,4h,BUY,90,0.3809,0.376,RSI oversold and price near 50EMA support,1767918050.09285,VOLATILE_BREAKOUT,BULLISH,Decreasing,53.333333333333336,-0.1763899528106239
WIF,4h,BUY,80,0.38329,0.376,RSI oversold and price near key EMAs,1767932287.820615,VOLATILE_BREAKOUT,BULLISH,Decreasing,51.61290322580645,-0.1714519589789028
WIF,4h,BUY,80,0.38363,0.376,"RSI oversold, price near 50EMA support",1767935936.664049,VOLATILE_BREAKOUT,BULLISH,Decreasing,53.125,-0.1472424670121047
WIF,4h,BUY,80,0.38362,0.376,RSI oversold and price near key EMAs,1767939613.978704,VOLATILE_BREAKOUT,BULLISH,Decreasing,54.54545454545454,-0.1403028156360868
WIF,4h,BUY,75,0.3861,0.376,RSI oversold and price above key EMAs,1767943269.951157,VOLATILE_BREAKOUT,BULLISH,Decreasing,52.94117647058824,-0.1363686402839082
WIF,4h,BUY,75,0.38449,0.376,"RSI oversold, price near 50EMA support",1767946927.525939,NEUTRAL,BULLISH,Decreasing,54.285714285714285,-0.114623037156268
WIF,4h,BUY,75,0.38677,0.376,RSI oversold and price above key EMAs,1767950590.955219,NEUTRAL,BULLISH,Decreasing,52.77777777777778,-0.1227951285031368
